1538	tt1276962	How to Make Money Selling Drugs	How to Make Money Selling Drugs (2012)	7.7	Action,Crime,Documentary
1539	tt0060522	How to Steal a Million	How to Steal a Million (1966)	7.6	Action,Comedy,Crime,Romance
1540	tt1646971	How to Train Your Dragon 2	How to Train Your Dragon 2 (2014)	7.8	Action,Adventure,Animation,Comedy,Family,Fantasy,Horror
1541	tt0892769	How to Train Your Dragon	How to Train Your Dragon (2010)	8.1	Action,Adventure,Animation,Comedy,Family,Fantasy,Horror
1542	tt2128679	Huff	Huff (2013)	3.2	Action,Horror,Thriller
1543	tt0970179	Hugo	Hugo (2011)	7.5	Action,Adventure,Drama,Family,Fantasy,Mystery,Romance,War
1544	tt0286716	Hulk	Hulk (2003)	5.7	Action,Sci-Fi
1545	tt1815746	Humans vs Zombies	Humans vs Zombies (2011)	4	Action,Comedy,Horror,Sci-Fi,Thriller
1546	tt0986233	Hunger	Hunger (2008)	7.6	Action,Biography,Drama
1547	tt1727300	Hunky Dory	Hunky Dory (2011)	6.2	Action,Comedy,Drama,Music
1548	tt1477855	Hyde Park on Hudson	Hyde Park on Hudson (2012)	5.9	Action,Biography,Comedy,Drama,History
1549	tt1435513	Hysteria	Hysteria (2011)	6.7	Action,Comedy,Romance
1550	tt4008652	I Am Ali	I Am Ali (2014)	7.2	Action,Biography,Documentary,Sport
1551	tt0480249	I Am Legend	I Am Legend (2007)	7.2	Action,Drama,Horror,Sci-Fi,Thriller
1552	tt1464540	I Am Number Four	I Am Number Four (2011)	6.1	Action,Adventure,Sci-Fi,Thriller
1553	tt0277027	I Am Sam	I Am Sam (2001)	7.6	Action,Drama
1554	tt2526846	I Am Santa Claus	I Am Santa Claus (2014)	6.6	Action,Comedy,Documentary,Drama
1555	tt2717318	I Am Soldier	I Am Soldier (2014)	4.6	Action,Thriller,War
1556	tt2133239	I Declare War	I Declare War (2012)	6	Action,Comedy,Drama
1557	tt1418377	I, Frankenstein	I, Frankenstein (2014)	5.1	Action,Fantasy,Horror,Sci-Fi,Thriller
1558	tt2244901	I Give It a Year	I Give It a Year (2013)	5.7	Action,Comedy,Romance
1559	tt0119345	I Know What You Did Last Summer	I Know What You Did Last Summer (1997)	5.7	Action,Horror,Mystery,Thriller
1560	tt1032815	I Love You, Beth Cooper	I Love You, Beth Cooper (2009)	5.3	Action,Comedy,Romance
1561	tt1155056	I Love You, Man	I Love You, Man (2009)	7	Action,Comedy,Romance
1562	tt1045772	I Love You Phillip Morris	I Love You Phillip Morris (2009)	6.6	Action,Biography,Comedy,Crime,Drama,Romance
1563	tt2077766	I Love Your Moves	I Love Your Moves (2012)	4.1	Action,Adventure
1564	tt0762107	I Now Pronounce You Chuck & Larry	I Now Pronounce You Chuck & Larry (2007)	6	Action,Comedy,Romance
1565	tt2884206	I Origins	I Origins (2014)	7.4	Action,Drama,Romance,Sci-Fi
1566	tt0343818	I, Robot	I, Robot (2004)	7.1	Action,Crime,Drama,Mystery,Sci-Fi,Thriller
1567	tt1242432	I Spit on Your Grave	I Spit on Your Grave (2010)	6.3	Action,Crime,Horror,Thriller
1568	tt0130018	I Still Know What You Did Last Summer	I Still Know What You Did Last Summer (1998)	4.6	Action,Horror,Mystery,Thriller
1569	tt2536124	I Survived a Zombie Holocaust	I Survived a Zombie Holocaust (2014)	5	Action,Comedy,Horror
1570	tt2179087	I Will Follow You Into the Dark	I Will Follow You Into the Dark (2012)	4.6	Action,Drama,Horror,Romance,Thriller
1571	tt2100546	Ice Age: A Mammoth Christmas	Ice Age: A Mammoth Christmas (2011)	6.5	Action,Adventure,Animation,Comedy,Family,Fantasy
1572	tt1667889	Ice Age: Continental Drift	Ice Age: Continental Drift (2012)	6.6	Action,Adventure,Animation,Comedy,Family,Fantasy,History
1573	tt1080016	Ice Age: Dawn of the Dinosaurs	Ice Age: Dawn of the Dinosaurs (2009)	7	Action,Adventure,Animation,Comedy,Family,History
1574	tt0438097	Ice Age: The Meltdown	Ice Age: The Meltdown (2006)	6.8	Action,Adventure,Animation,Comedy,Family,Fantasy,History
1575	tt3104304	Ice Soldiers	Ice Soldiers (2013)	4.2	Action,Sci-Fi
1576	tt2258399	Iconoclast	Iconoclast (2012)	1.6	Action,Fantasy
1577	tt0309698	Identity	Identity (2003)	7.3	Action,Mystery,Thriller
1578	tt2024432	Identity Thief	Identity Thief (2013)	5.7	Action,Comedy,Crime
1579	tt0387808	Idiocracy	Idiocracy (2006)	6.6	Action,Adventure,Comedy,Sci-Fi,Thriller
1580	tt0138510	Idle Hands	Idle Hands (1999)	6.2	Action,Comedy,Fantasy,Horror,Thriller
1581	tt1355630	If I Stay	If I Stay (2014)	6.8	Action,Drama,Fantasy,Music,Romance
1582	tt2048770	I'll Follow You Down	I'll Follow You Down (2013)	6.1	Action,Drama,Mystery,Sci-Fi
1583	tt1760967	Ill Manors	Ill Manors (2012)	7.1	Action,Crime,Drama
1584	tt3236120	I'll See You in My Dreams	I'll See You in My Dreams (2015)	6.7	Action,Comedy,Drama,Romance
1585	tt0052911	I'm All Right Jack	I'm All Right Jack (1959)	7.3	Action,Comedy
1586	tt1618432	I'm in Love with a Church Girl	I'm in Love with a Church Girl (2013)	4.5	Action,Drama,Romance
1587	tt1959409	Imaginaerum	Imaginaerum (2012)	6.3	Action,Drama,Fantasy,Musical
1588	tt0025301	Imitation of Life	Imitation of Life (1934)	7.6	Action,Drama,Romance
1589	tt0052918	Imitation of Life	Imitation of Life (1959)	7.9	Action,Drama,Romance
1590	tt0314063	Immortal	Immortal (2004)	6	Action,Animation,Crime,Drama,Sci-Fi
1591	tt1253864	Immortals	Immortals (2011)	6	Action,Drama,Fantasy,Romance
1592	tt2166880	Implanted	Implanted (2013)	3	Action,Drama,Mystery,Sci-Fi,Thriller
1593	tt2294677	In a World...	In a World... (2013)	6.7	Action,Comedy
1594	tt0780536	In Bruges	In Bruges (2008)	7.9	Action,Comedy,Crime,Drama,Thriller
1595	tt0388125	In Her Shoes	In Her Shoes (2005)	6.5	Action,Comedy,Drama,Romance
1596	tt0385017	In My Father's Den	In My Father's Den (2004)	7.7	Action,Drama,Mystery,Thriller
1597	tt0409379	In Secret	In Secret (2013)	6.2	Action,Crime,Drama,Thriller
1598	tt2101570	In the Blood	In the Blood (2014)	5.8	Action,Crime,Thriller
1599	tt1226774	In the Loop	In the Loop (2009)	7.5	Action,Comedy
1600	tt0113409	In the Mouth of Madness	In the Mouth of Madness (1994)	7.2	Action,Fantasy,Horror,Mystery,Thriller
1601	tt0107207	In the Name of the Father	In the Name of the Father (1993)	8.1	Action,Biography,Drama,History
1602	tt1767319	In the Name of the King: Two Worlds	In the Name of the King: Two Worlds (2011)	3.1	Action,Adventure,Drama,Fantasy,Thriller
1603	tt1637688	In Time	In Time (2011)	6.7	Action,Sci-Fi,Thriller
1604	tt1754811	InAPPropriate Comedy	InAPPropriate Comedy (2013)	2.9	Action,Comedy
1605	tt1723124	Inbred	Inbred (2011)	5.2	Action,Comedy,Horror
1606	tt1375666	Inception	Inception (2010)	8.8	Action,Adventure,Crime,Mystery,Sci-Fi,Thriller
1607	tt0107211	Indecent Proposal	Indecent Proposal (1993)	5.8	Action,Drama,Romance
1608	tt0116629	Independence Day	Independence Day (1996)	7	Action,Adventure,Sci-Fi
1609	tt0367882	Indiana Jones and the Kingdom of the Crystal Skull	Indiana Jones and the Kingdom of the Crystal Skull (2008)	6.2	Action,Adventure,Fantasy
1610	tt0097576	Indiana Jones and the Last Crusade	Indiana Jones and the Last Crusade (1989)	8.3	Action,Adventure,Fantasy
1611	tt0087469	Indiana Jones and the Temple of Doom	Indiana Jones and the Temple of Doom (1984)	7.6	Action,Adventure
1612	tt2215151	Inequality for All	Inequality for All (2013)	8.1	Action,Documentary
1613	tt2536086	Quarantine L.A.	Quarantine L.A. (2013)	2.6	Action,Horror,Sci-Fi
1614	tt1020543	Infestation	Infestation (2009)	5.9	Action,Comedy,Horror,Sci-Fi
1615	tt3327624	Infini	Infini (2015)	5.4	Action,Horror,Sci-Fi,Thriller
1616	tt0991174	Ingenious	Ingenious (2009)	5.8	Action,Comedy,Drama,Romance
1617	tt0361748	Inglourious Basterds	Inglourious Basterds (2009)	8.3	Action,Adventure,Drama,War
1618	tt1791528	Inherent Vice	Inherent Vice (2014)	6.7	Action,Comedy,Crime,Drama,Mystery,Romance
1619	tt0053946	Inherit the Wind	Inherit the Wind (1960)	8.2	Action,Biography,Drama,History
1620	tt1857842	Inhuman Resources	Inhuman Resources (2012)	5.8	Action,Horror,Thriller
1621	tt0494238	Inkheart	Inkheart (2008)	6.1	Action,Adventure,Family,Fantasy
1622	tt1650537	Inkubus	Inkubus (2011)	3.9	-
1623	tt0460829	Inland Empire	Inland Empire (2006)	7	Action,Drama,Mystery,Thriller
1624	tt1645089	Inside Job	Inside Job (2010)	8.3	Action,Crime,Documentary
1625	tt2042568	Inside Llewyn Davis	Inside Llewyn Davis (2013)	7.5	Action,Drama,Music
1626	tt0454848	Inside Man	Inside Man (2006)	7.6	Action,Crime,Drama,Mystery,Thriller
1627	tt1705790	Inside the Whore	Inside the Whore (2012)	2.1	Action,Horror
1628	tt1591095	Insidious	Insidious (2010)	6.8	Action,Drama,Fantasy,Horror,Mystery,Thriller
1629	tt2226417	Insidious: Chapter 2	Insidious: Chapter 2 (2013)	6.6	Action,Fantasy,Horror,Mystery,Thriller
1630	tt0278504	Insomnia	Insomnia (2002)	7.2	Action,Drama,Mystery,Thriller
1631	tt2908446	Insurgent	Insurgent (2015)	6.2	Action,Adventure,Sci-Fi,Thriller
1632	tt0816692	Interstellar	Interstellar (2014)	8.6	Action,Adventure,Drama,Sci-Fi
1633	tt2061712	Interview with a Hitman	Interview with a Hitman (2012)	6.3	Action,Thriller
1634	tt0110148	Interview with the Vampire: The Vampire Chronicles	Interview with the Vampire: The Vampire Chronicles (1994)	7.6	Action,Drama,Fantasy,Horror
1635	tt0378109	Into the Blue	Into the Blue (2005)	5.8	Action,Adventure,Crime,Thriller
1636	tt2673812	Into the Mind	Into the Mind (2013)	7.1	Action,Documentary,Sport
1637	tt2106361	Into the Storm	Into the Storm (2014)	5.8	Action,Sci-Fi,Thriller
1638	tt0758758	Into the Wild	Into the Wild (2007)	8.1	Action,Adventure,Biography,Drama,Romance
1639	tt2180411	Into the Woods	Into the Woods (2014)	6	Action,Adventure,Comedy,Drama,Fantasy,Musical
1640	tt1634121	Intruders	Intruders (2011)	5.4	Action,Fantasy,Horror,Thriller
1641	tt0091276	Invaders from Mars	Invaders from Mars (1986)	5.5	Action,Horror,Sci-Fi
1642	tt1057500	Invictus	Invictus (2009)	7.4	Action,Biography,Drama,History,Sport
1643	tt0445990	Invincible	Invincible (2006)	7.1	Action,Biography,Drama,Sport
1644	tt0058238	Invitation to a Gunfighter	Invitation to a Gunfighter (1964)	6.3	Action,Romance,Western
1645	tt1386932	Ip Man 2	Ip Man 2 (2010)	7.6	Action,Biography,Drama,History,Sport
1646	tt1220719	Ip Man	Ip Man (2008)	8	Action,Biography,Drama,Sport
1647	tt1228705	Iron Man 2	Iron Man 2 (2010)	7	Action,Adventure,Sci-Fi
1648	tt0371746	Iron Man	Iron Man (2008)	7.9	Action,Adventure,Sci-Fi
1649	tt1300854	Iron Man 3	Iron Man 3 (2013)	7.2	Action,Adventure,Sci-Fi
1650	tt2654124	Iron Man: Rise of Technovore	Iron Man: Rise of Technovore (2013)	5.3	Action,Animation,Sci-Fi
1651	tt1034314	Iron Sky	Iron Sky (2012)	5.9	Action,Comedy,Sci-Fi
1652	tt1233301	Ironclad	Ironclad (2011)	6.2	Action,Adventure,Drama,History,Romance,War
1653	tt0063141	Isadora	Isadora (1968)	7.6	Action,Biography,Drama,Music,Romance
1654	tt0062037	Island of the Burning Damned	Island of the Burning Damned (1967)	5.6	Action,Horror,Mystery,Sci-Fi,Thriller
1655	tt1588362	Isle of Dogs	Isle of Dogs (2011)	3.9	Action,Crime,Thriller
1656	tt0446719	Isolation	Isolation (2005)	5.6	Action,Horror,Sci-Fi,Thriller
1657	tt3235888	It Follows	It Follows (2014)	6.9	Action,Fantasy,Horror,Mystery,Thriller
1658	tt0025316	It Happened One Night	It Happened One Night (1934)	8.1	Action,Comedy,Romance
1659	tt0038650	It's a Wonderful Life	It's a Wonderful Life (1946)	8.6	Action,Drama,Family,Fantasy,Romance
1660	tt1230414	It's Complicated	It's Complicated (2009)	6.6	Action,Comedy,Drama,Romance
1661	tt0804497	It's Kind of a Funny Story	It's Kind of a Funny Story (2010)	7.1	Action,Comedy,Drama,Romance
1662	tt1616195	J. Edgar	J. Edgar (2011)	6.6	Action,Biography,Crime,Drama,History,Romance
1663	tt0810913	Jack and Jill	Jack and Jill (2011)	3.4	Action,Comedy,Horror
1664	tt0790724	Jack Reacher	Jack Reacher (2012)	7	Action,Crime,Mystery,Thriller
1665	tt1205537	Jack Ryan: Shadow Recruit	Jack Ryan: Shadow Recruit (2014)	6.2	Action,Drama,Thriller
1666	tt1351685	Jack the Giant Slayer	Jack the Giant Slayer (2013)	6.3	Action,Adventure,Fantasy
1667	tt1753968	Jackass 3.5	Jackass 3.5 (2011)	6.8	Action,Comedy,Documentary
1668	tt3063516	Bad Grandpa	Bad Grandpa (2013)	6.5	Action,Comedy
1669	tt3766424	Bad Grandpa .5	Bad Grandpa .5 (2014)	6.4	Action,Comedy
1670	tt0119396	Jackie Brown	Jackie Brown (1997)	7.5	Action,Crime,Drama,Thriller
1671	tt1801063	Jacob	Jacob (2011)	4	-
1672	tt0099871	Jacob's Ladder	Jacob's Ladder (1990)	7.5	Action,Drama,Horror,Mystery
1673	tt0031505	Jamaica Inn	Jamaica Inn (1939)	6.3	Action,Adventure,Crime
1674	tt1673734	Jamesy Boy	Jamesy Boy (2014)	6.3	Action,Biography,Crime,Drama,Romance
1675	tt0036969	Jane Eyre	Jane Eyre (1943)	7.6	Action,Drama,Romance
1676	tt1229822	Jane Eyre	Jane Eyre (2011)	7.4	Action,Drama,Romance
1677	tt0418763	Jarhead	Jarhead (2005)	7	Action,Biography,Drama,History,War
1678	tt0057197	Jason and the Argonauts	Jason and the Argonauts (1963)	7.4	Action,Adventure,Family,Fantasy
1679	tt0107254	Jason Goes to Hell: The Final Friday	Jason Goes to Hell: The Final Friday (1993)	4.3	Action,Fantasy,Horror,Thriller
1680	tt0091080	Jason Lives: Friday the 13th Part VI	Jason Lives: Friday the 13th Part VI (1986)	5.9	Action,Horror,Thriller
1681	tt0211443	Jason X	Jason X (2001)	4.4	Action,Horror,Sci-Fi,Thriller
1682	tt2083231	Java Heat	Java Heat (2013)	5.2	Action,Crime,Drama,Thriller
1683	tt0073195	Jaws	Jaws (1975)	8	Action,Adventure,Drama,Horror,Thriller
1684	tt0261392	Jay and Silent Bob Strike Back	Jay and Silent Bob Strike Back (2001)	6.9	Action,Comedy
1685	tt0263488	Jeepers Creepers	Jeepers Creepers (2001)	6.1	Action,Horror,Mystery
1686	tt1588334	Jeff, Who Lives at Home	Jeff, Who Lives at Home (2011)	6.5	Action,Comedy,Drama
1687	tt0104549	Jennifer 8	Jennifer 8 (1992)	6.2	Action,Crime,Drama,Mystery,Thriller
1688	tt1131734	Jennifer's Body	Jennifer's Body (2009)	5.1	Action,Comedy,Fantasy,Horror
1689	tt0116695	Jerry Maguire	Jerry Maguire (1996)	7.3	Action,Comedy,Drama,Romance,Sport
1690	tt1742044	Jersey Boys	Jersey Boys (2014)	6.8	Action,Biography,Drama,Music,Musical
1691	tt2713642	Jersey Shore Massacre	Jersey Shore Massacre (2014)	2.9	Action,Comedy,Horror
1692	tt0878814	Jewtopia	Jewtopia (2012)	4.4	Action,Comedy,Romance
1693	tt0102138	JFK	JFK (1991)	8	Action,Drama,Fantasy,History,Thriller
1694	tt2402085	Jimi: All Is by My Side	Jimi: All Is by My Side (2013)	5.6	Action,Biography,Drama,Music
1695	tt3110960	Jimmy's Hall	Jimmy's Hall (2014)	6.7	Action,Biography,Drama,History
1696	tt0116705	Jingle All the Way	Jingle All the Way (1996)	5.5	Action,Comedy,Family
1697	tt3486392	Jingle All the Way 2	Jingle All the Way 2 (2014)	3.9	-
1698	tt1562899	Jinn	Jinn (2014)	4.2	-
1699	tt2357129	Jobs	Jobs (2013)	5.9	Action,Biography,Drama
1700	tt1935156	Jodorowsky's Dune	Jodorowsky's Dune (2013)	8.1	Action,Biography,Documentary,History
1701	tt2382396	Joe	Joe (2013)	6.9	Action,Crime,Drama
1702	tt0401729	John Carter	John Carter (2012)	6.6	Action,Adventure,Fantasy,Sci-Fi
1703	tt1418754	John Doe: Vigilante	John Doe: Vigilante (2014)	6.6	Action,Crime,Thriller
1704	tt0251160	John Q	John Q (2002)	7.1	Action,Crime,Drama,Thriller
1705	tt0455967	John Tucker Must Die	John Tucker Must Die (2006)	5.8	Action,Comedy,Romance
1706	tt2400555	American Masters Johnny Carson: King of Late Night	American Masters Johnny Carson: King of Late Night (2012)	7.8	Action,Biography,Documentary,History,Music,Romance
1707	tt0274166	Johnny English	Johnny English (2003)	6.1	Action,Adventure,Comedy
1708	tt1634122	Johnny English Reborn	Johnny English Reborn (2011)	6.3	Action,Adventure,Comedy,Crime,Drama
1709	tt0067277	Johnny Got His Gun	Johnny Got His Gun (1971)	7.9	Drama,War
1710	tt0113481	Johnny Mnemonic	Johnny Mnemonic (1995)	5.6	Action,Crime,Sci-Fi,Thriller
1711	tt1075747	Jonah Hex	Jonah Hex (2010)	4.7	Action,Drama,Fantasy,Thriller,Western
1712	tt1397514	Journey 2: The Mysterious Island	Journey 2: The Mysterious Island (2012)	5.8	Action,Adventure,Comedy,Family,Fantasy,Sci-Fi
1713	tt4021190	Journey to Le Mans	Journey to Le Mans (2014)	5.6	Action,Documentary
1714	tt0052948	Journey to the Center of the Earth	Journey to the Center of the Earth (1959)	7.1	Action,Adventure,Family,Fantasy,Romance,Sci-Fi
1715	tt0373051	Journey to the Center of the Earth	Journey to the Center of the Earth (2008)	5.8	Action,Adventure,Family,Fantasy,Sci-Fi
1716	tt0064519	Journey to the Far Side of the Sun	Journey to the Far Side of the Sun (1969)	6.4	Action,Drama,Sci-Fi
1717	tt0206314	Joy Ride	Joy Ride (2001)	6.6	Action,Mystery,Thriller
1718	tt3138376	Joy Ride 3: Road Kill	Joy Ride 3: Road Kill (2014)	4.7	Action,Crime,Horror,Thriller
1719	tt0113492	Judge Dredd	Judge Dredd (1995)	5.5	Action,Crime,Sci-Fi,Thriller
1720	tt0055031	Judgment at Nuremberg	Judgment at Nuremberg (1961)	8.3	Action,Drama,History,War
1721	tt2620736	Jug Face	Jug Face (2013)	5.2	Action,Drama,Horror,Thriller
1722	tt2582426	Julia	Julia (2014)	4.6	Action,Horror,Thriller
1723	tt1533058	Julia X	Julia X (2011)	4.5	Action,Comedy,Horror,Thriller
1724	tt1135503	Julie & Julia	Julie & Julia (2009)	7	Action,Biography,Drama,Romance
1725	tt0113497	Jumanji	Jumanji (1995)	6.9	Action,Adventure,Family,Fantasy,Thriller
1726	tt0489099	Jumper	Jumper (2008)	6.1	Action,Adventure,Sci-Fi,Thriller
1727	tt0034928	The Jungle Book	The Jungle Book (1942)	6.8	Action,Adventure,Family
1728	tt0110216	Junior	Junior (1994)	4.6	Action,Comedy,Romance,Sci-Fi
1729	tt1837584	Junkie	Junkie (2012)	4.9	Action,Comedy
1730	tt0467406	Juno	Juno (2007)	7.5	Action,Comedy,Drama,Romance
1731	tt1617661	Jupiter Ascending	Jupiter Ascending (2015)	5.3	Action,Adventure,Sci-Fi
1732	tt0107290	Jurassic Park	Jurassic Park (1993)	8.1	Action,Adventure,Sci-Fi,Thriller
1733	tt0163025	Jurassic Park III	Jurassic Park III (2001)	5.9	Action,Adventure,Sci-Fi,Thriller
1734	tt3469284	Jurassic Prey	Jurassic Prey (2015)	1.7	Action,Horror,Sci-Fi
1735	tt0790723	Just Add Water	Just Add Water (2008)	5.7	Action,Comedy,Romance
1736	tt2980472	Just Before I Go	Just Before I Go (2014)	6.4	Action,Comedy,Drama
1737	tt0113501	Just Cause	Just Cause (1995)	6.4	Action,Crime,Drama,Mystery,Thriller
1738	tt0433400	Just Friends	Just Friends (2005)	6.2	Action,Comedy,Romance
1739	tt1564367	Just Go with It	Just Go with It (2011)	6.4	Action,Comedy,Romance
1740	tt0305711	Just Married	Just Married (2003)	5.5	Action,Comedy,Romance
1741	tt2027128	Justice League: Doom	Justice League: Doom (2012)	7.5	Action,Animation,Fantasy,Sci-Fi
1742	tt0902272	Justice League: The New Frontier	Justice League: The New Frontier (2008)	7	Action,Adventure,Animation,Fantasy,Sci-Fi
1743	tt3060952	Justice League: War	Justice League: War (2014)	7.3	Action,Adventure,Animation,Fantasy,Sci-Fi
1744	tt1702443	Justin Bieber: Never Say Never	Justin Bieber: Never Say Never (2011)	1.6	Action,Documentary,Music
1745	tt3165608	Justin Bieber's Believe	Justin Bieber's Believe (2013)	1.7	Action,Documentary,Music
1746	tt0267626	K-19: The Widowmaker	K-19: The Widowmaker (2002)	6.7	Action,Drama,History,Thriller,War
1747	tt0272152	K-PAX	K-PAX (2001)	7.4	Action,Drama,Mystery,Sci-Fi
1748	tt2525156	Kantemir	Kantemir (2015)	3.5	Action,Horror,Thriller
1749	tt2215719	Katy Perry: Part of Me	Katy Perry: Part of Me (2012)	5.9	Action,Documentary,Music
1750	tt0060588	Khartoum	Khartoum (1966)	6.9	Action,Adventure,Drama,History,War
1751	tt1487931	Khumba	Khumba (2013)	5.7	Action,Adventure,Animation,Family
1752	tt1650554	Kick-Ass 2	Kick-Ass 2 (2013)	6.6	Action,Comedy,Crime
1753	tt1250777	Kick-Ass	Kick-Ass (2010)	7.6	Action,Comedy
1754	tt0097659	Kickboxer	Kickboxer (1989)	6.4	Action,Sport,Thriller
1755	tt0780548	Kid Cannabis	Kid Cannabis (2014)	6.4	Action,Biography,Comedy,Crime,Drama
1756	tt2917388	Kidnapping Mr. Heineken	Kidnapping Mr. Heineken (2015)	6.1	Action,Crime,Drama,Thriller
1757	tt0266697	Kill Bill: Vol. 1	Kill Bill: Vol. 1 (2003)	8.1	Action,Crime,Thriller
1758	tt0378194	Kill Bill: Vol. 2	Kill Bill: Vol. 2 (2004)	8	Action,Crime,Drama,Thriller
1759	tt1928335	Kill 'em All	Kill 'em All (2012)	4.4	Action,Crime,Thriller
1760	tt1788391	Kill List	Kill List (2011)	6.4	Action,Crime,Drama,Horror,Thriller
1761	tt2393845	Kill Me Three Times	Kill Me Three Times (2014)	5.9	Action,Comedy,Crime,Thriller
1762	tt1107859	Kill Switch	Kill Switch (2008)	4	Action,Crime,Drama,Thriller
1763	tt1216491	Kill the Messenger	Kill the Messenger (2014)	7	Action,Biography,Crime,Drama,Mystery,Thriller
1764	tt1311071	Kill Your Darlings	Kill Your Darlings (2013)	6.5	Action,Biography,Drama,History,Romance,Thriller
1765	tt1448755	Killer Elite	Killer Elite (2011)	6.5	Action,Crime,Thriller
1766	tt1726669	Killer Joe	Killer Joe (2011)	6.7	Action,Crime,Drama,Romance,Thriller
1767	tt1103153	Killers	Killers (2010)	5.4	Action,Comedy,Romance,Thriller
1768	tt3609402	Killing Jesus	Killing Jesus (2015)	4.6	Action,Biography,Drama,History
1769	tt1480295	Killing Season	Killing Season (2013)	5.4	Action,Drama,Thriller
1770	tt1764234	Killing Them Softly	Killing Them Softly (2012)	6.2	Action,Crime,Thriller
1771	tt0099938	Kindergarten Cop	Kindergarten Cop (1990)	6.1	Action,Comedy,Crime
1772	tt0349683	King Arthur	King Arthur (2004)	6.3	Action,Adventure,Drama,History,War
1773	tt0058263	King & Country	King & Country (1964)	7.6	Action,Drama,War
1774	tt0074751	King Kong	King Kong (1976)	5.9	Action,Adventure,Fantasy,Horror,Romance
1775	tt0360717	King Kong	King Kong (2005)	7.2	Action,Adventure,Drama,Romance
1776	tt0770778	King of the Avenue	King of the Avenue (2010)	4	Action,Drama,Fantasy,Thriller
1777	tt2701772	Kingdom Come	Kingdom Come (2014)	4.3	Action,Horror
1778	tt0320661	Kingdom of Heaven	Kingdom of Heaven (2005)	7.2	Action,Adventure,Drama,History,War
1779	tt0116778	Kingpin	Kingpin (1996)	6.9	Action,Comedy,Sport
1780	tt0057225	Kings of the Sun	Kings of the Sun (1963)	6.3	Action,Adventure,Drama,History,Thriller
1781	tt2802144	Kingsman: The Secret Service	Kingsman: The Secret Service (2014)	7.7	Action,Adventure,Comedy,Crime,Thriller
1782	tt0373469	Kiss Kiss Bang Bang	Kiss Kiss Bang Bang (2005)	7.6	Action,Comedy,Crime,Mystery
1783	tt0045963	Kiss Me Kate	Kiss Me Kate (1953)	7.2	Action,Comedy,Musical,Romance
1784	tt0058265	Kiss Me, Stupid	Kiss Me, Stupid (1964)	7	Action,Comedy,Romance
1785	tt0089424	Kiss of the Spider Woman	Kiss of the Spider Woman (1985)	7.4	Action,Drama,Romance
1786	tt0264761	Kissing Jessica Stein	Kissing Jessica Stein (2001)	6.6	Action,Comedy,Drama,Romance
1787	tt2044801	Kite	Kite (2014)	4.4	Action,Crime,Drama,Mystery,Thriller
1788	tt1931466	Knife Fight	Knife Fight (2012)	5.1	Action,Drama
1789	tt1013743	Knight and Day	Knight and Day (2010)	6.3	Action,Comedy,Romance
1790	tt3605418	Knock Knock	Knock Knock (2015)	4.9	Action,Crime,Drama,Horror,Mystery,Thriller
1791	tt0047152	Knock on Wood	Knock on Wood (1954)	6.9	Action,Comedy
1792	tt0478311	Knocked Up	Knocked Up (2007)	7	Action,Comedy,Drama,Romance
1793	tt0448011	Knowing	Knowing (2009)	6.2	Action,Drama,Horror,Mystery,Sci-Fi,Thriller
1794	tt0079417	Kramer vs. Kramer	Kramer vs. Kramer (1979)	7.8	Drama,Romance
1795	tt2578608	Krampus: The Christmas Devil	Krampus: The Christmas Devil (2013)	1.7	Action,Horror,Thriller
1796	tt0085811	Krull	Krull (1983)	6.1	Action,Adventure,Fantasy
1797	tt3263614	Kumiko, the Treasure Hunter	Kumiko, the Treasure Hunter (2014)	6.6	Action,Drama
1798	tt0084573	Raw Force	Raw Force (1982)	5.6	Action,Adventure,Comedy,Horror
1799	tt0373074	Kung Fu Hustle	Kung Fu Hustle (2004)	7.8	Action,Comedy,Crime,Fantasy
1800	tt1302011	Kung Fu Panda 2	Kung Fu Panda 2 (2011)	7.3	Action,Adventure,Animation,Comedy,Drama,Family,Fantasy
1801	tt0441773	Kung Fu Panda	Kung Fu Panda (2008)	7.6	Action,Adventure,Animation,Comedy,Family,Fantasy
1802	tt4229236	Cobain: Montage of Heck	Cobain: Montage of Heck (2015)	7.5	Action,Animation,Biography,Documentary,Music
1803	tt3312936	LA Apocalypse	LA Apocalypse (2015)	2.5	Action,Sci-Fi,Thriller
1804	tt0119488	L.A. Confidential	L.A. Confidential (1997)	8.3	Crime,Drama,Mystery,Thriller
1805	tt0978800	La cucina	La cucina (2007)	4.9	Action,Drama
1806	tt1967545	Labor Day	Labor Day (2013)	6.9	Action,Drama,Romance
1807	tt0091369	Labyrinth	Labyrinth (1986)	7.4	Action,Adventure,Family,Fantasy,Musical,Western
1808	tt0349710	Ladder 49	Ladder 49 (2004)	6.5	Action,Drama,Thriller
1809	tt0048280	Lady and the Tramp	Lady and the Tramp (1955)	7.3	Action,Adventure,Animation,Comedy,Drama,Family,Romance
1810	tt2034031	Laggies	Laggies (2014)	6.4	Action,Comedy,Drama,Romance
1811	tt0139414	Lake Placid	Lake Placid (1999)	5.6	Action,Comedy,Horror,Sci-Fi
1812	tt0974583	Lake Placid 2	Lake Placid 2 (2007)	3.2	Action,Horror,Sci-Fi
1813	tt1499249	Lake Placid 3	Lake Placid 3 (2010)	3.3	Action,Horror,Sci-Fi,Thriller
1814	tt3283556	Land Ho!	Land Ho! (2014)	5.9	Action,Adventure,Comedy
